Customer Key,First Name,Last Name,Full Name,Age,Marital Status,Gender,Yearly Income,Total Children,DateFirstPurchase,DistanceFromStore,Customer City
24521,Jordyn,Wood,Jordyn Wood,47,S,Female,80000.00,0,2024-02-16,0-1 Miles,Kirkland
24522,Alex,Perez,Alex Perez,46,M,Male,80000.00,0,2024-02-04,0-1 Miles,Santa Monica
24523,Mariah,Coleman,Mariah Coleman,52,M,Female,80000.00,0,2024-02-07,0-1 Miles,Colma
24524,Megan,Lewis,Megan Lewis,46,M,Female,90000.00,4,2024-09-16,1-2 Miles,Concord
24525,James,Nelson,James Nelson,52,M,Male,90000.00,4,2024-03-11,1-2 Miles,Langford
24526,Julian,Barnes,Julian Barnes,53,M,Male,100000.00,2,2024-02-25,1-2 Miles,Lemon Grove
24527,Gavin,Coleman,Gavin Coleman,52,M,Male,110000.00,0,2024-02-27,1-2 Miles,Santa Cruz
24528,Katherine,Hernandez,Katherine Hernandez,52,S,Female,110000.00,0,2024-02-04,1-2 Miles,Colma
24529,Jillian,Martinez,Jillian Martinez,52,S,Female,130000.00,0,2024-02-04,0-1 Miles,Berkeley
24530,Franklin,She,Franklin She,53,S,Male,160000.00,0,2024-05-01,2-5 Miles,Burien
24531,Andres,Xie,Andres Xie,62,M,Male,130000.00,2,2024-07-19,5-10 Miles,Paderborn
24532,Phillip,Perez,Phillip Perez,62,M,Male,130000.00,2,2024-11-03,0-1 Miles,Stuttgart
24533,Blake,Long,Blake Long,56,S,Male,130000.00,2,2024-12-30,5-10 Miles,Esher-Molesey
24534,Alisha,Luo,Alisha Luo,61,M,Female,150000.00,1,2024-03-03,0-1 Miles,Maidenhead
24535,David,Shepard,David Shepard,62,M,Female,110000.00,2,2024-07-14,5-10 Miles,Roncq
24536,Cynthia,Perez,Cynthia Perez,52,M,Female,130000.00,2,2024-06-01,0-1 Miles,Kassel
24537,Cynthia,Saunders,Cynthia Saunders,63,S,Female,150000.00,2,2024-03-01,0-1 Miles,London
24538,Latasha,Diaz,Latasha Diaz,58,S,Female,100000.00,2,2024-11-26,5-10 Miles,Colombes
24539,Colin,Zheng,Colin Zheng,63,S,Male,110000.00,3,2024-04-21,5-10 Miles,Versailles
24540,Janet,Martin,Janet Martin,58,M,Female,120000.00,3,2024-06-09,5-10 Miles,Bury
24541,Janet,Sheperdigian,Janet Sheperdigian,47,M,Male,170000.00,3,2024-12-18,0-1 Miles,Warrington
24542,Arturo,Liang,Arturo Liang,59,S,Male,100000.00,2,2024-12-03,10+ Miles,Paris
24543,Arthur,Moreno,Arthur Moreno,65,S,Male,110000.00,3,2024-06-23,5-10 Miles,Sèvres
24544,Kellie,Romero,Kellie Romero,64,S,Female,110000.00,3,2024-03-08,5-10 Miles,Berlin
24545,Douglas,Raman,Douglas Raman,65,S,Male,170000.00,3,2024-09-26,0-1 Miles,Warrington
24546,Adam,Hughes,Adam Hughes,55,M,Male,80000.00,4,2024-04-15,2-5 Miles,Runcorn
24547,Dana,Gomez,Dana Gomez,75,S,Female,90000.00,5,2024-06-24,10+ Miles,Braunschweig
24548,Crystal,Liu,Crystal Liu,76,M,Female,110000.00,3,2024-05-19,10+ Miles,Paderborn
24549,Darryl,Li,Darryl Li,70,S,Male,130000.00,3,2024-04-25,0-1 Miles,Berkshire
24550,Randy,Ma,Randy Ma,75,M,Male,130000.00,3,2024-02-04,5-10 Miles,London
24551,Molly,Malhotra,Molly Malhotra,74,M,Female,60000.00,3,2024-02-25,2-5 Miles,Bobigny
24552,Ross,Carlson,Ross Carlson,74,M,Male,70000.00,5,2024-12-03,2-5 Miles,Pantin
24553,Michele,Ashe,Michele Ashe,74,M,Female,90000.00,5,2024-12-23,10+ Miles,Hof
24554,Deanna,Fernandez,Deanna Fernandez,75,M,Female,130000.00,4,2024-08-12,0-1 Miles,London
24555,Lacey,Chande,Lacey Chande,75,M,Female,130000.00,4,2024-08-11,0-1 Miles,Oxford
24556,Claudia,Yang,Claudia Yang,73,S,Female,90000.00,5,2024-06-23,10+ Miles,Paris La Defense
24557,Franklin,Lin,Franklin Lin,68,S,Male,170000.00,4,2024-05-29,0-1 Miles,Wokingham
24558,Savannah,Brooks,Savannah Brooks,66,M,Female,90000.00,3,2024-04-28,10+ Miles,Billericay
24559,Adrienne,Suarez,Adrienne Suarez,67,M,Female,80000.00,4,2024-09-30,2-5 Miles,Cergy
24560,Veronica,Fernandez,Veronica Fernandez,66,M,Female,100000.00,3,2024-12-20,10+ Miles,Metz
24561,Megan,Sherman,Megan Sherman,65,S,Male,100000.00,3,2024-02-07,2-5 Miles,Saarbrücken
24562,Ricky,Rubio,Ricky Rubio,65,S,Male,110000.00,3,2024-10-03,10+ Miles,Hamburg
24563,Adriana,Rodriguez,Adriana Rodriguez,66,M,Female,130000.00,3,2024-07-26,0-1 Miles,Kassel
24564,Johnny,Andersen,Johnny Andersen,61,S,Male,110000.00,3,2024-10-02,10+ Miles,Dresden
24565,Theodore,Navarro,Theodore Navarro,62,S,Male,110000.00,4,2024-07-16,10+ Miles,Salzgitter
24566,Kara,Nara,Kara Nara,62,S,Female,170000.00,4,2024-11-21,0-1 Miles,York
24567,Alison,Deng,Alison Deng,69,M,Female,80000.00,4,2024-03-20,10+ Miles,Paris
24568,Jose,Mitchell,Jose Mitchell,69,S,Male,130000.00,4,2024-07-10,10+ Miles,Gateshead
24569,Bob,Gonzalez,Bob Gonzalez,63,M,Male,130000.00,4,2024-05-28,0-1 Miles,Oxford
24570,Karen,Guo,Karen Guo,70,S,Female,90000.00,4,2024-11-24,10+ Miles,Bobigny
24571,Roberto,Navarro,Roberto Navarro,58,S,Male,90000.00,4,2024-12-28,10+ Miles,Les Ulis
24572,Carolyn,Martinez,Carolyn Martinez,64,M,Female,100000.00,3,2024-04-16,10+ Miles,Bonn
24573,Colin,Rai,Colin Rai,64,M,Male,130000.00,4,2024-05-20,0-1 Miles,London
24574,Alison,Yuan,Alison Yuan,71,S,Female,150000.00,4,2024-08-07,10+ Miles,High Wycombe
24575,Arturo,Zhu,Arturo Zhu,65,S,Male,150000.00,3,2024-12-09,10+ Miles,Kirkby
24576,Jake,Hu,Jake Hu,70,S,Male,150000.00,4,2024-07-11,0-1 Miles,Leeds
24577,Gilbert,Lal,Gilbert Lal,72,S,Male,170000.00,0,2024-05-21,0-1 Miles,Woolston
24578,Meredith,Lopez,Meredith Lopez,67,S,Female,90000.00,5,2024-11-06,5-10 Miles,Saint-Denis
24579,Trevor,Alexander,Trevor Alexander,72,S,Male,100000.00,3,2024-12-16,5-10 Miles,Bottrop
24580,Wesley,Zhao,Wesley Zhao,67,M,Male,110000.00,4,2024-08-23,10+ Miles,Solingen
24581,Reginald,Diaz,Reginald Diaz,72,M,Male,130000.00,5,2024-10-28,0-1 Miles,Oxford
24582,Marie,Sai,Marie Sai,67,M,Female,160000.00,5,2024-06-12,10+ Miles,Woolston
24583,Roy,Chandra,Roy Chandra,72,S,Male,170000.00,5,2024-06-16,0-1 Miles,York
24584,Ronnie,Liang,Ronnie Liang,44,S,Male,60000.00,0,2024-06-06,2-5 Miles,Rhodes
24585,Harold,Patel,Harold Patel,44,M,Male,60000.00,0,2023-12-18,10+ Miles,Bendigo
24586,Jerry,Luo,Jerry Luo,44,S,Male,70000.00,0,2023-12-10,10+ Miles,Gold Coast
24587,Suzanne,Sun,Suzanne Sun,44,M,Female,70000.00,0,2023-12-22,10+ Miles,Brisbane
24588,Kathryn,Becker,Kathryn Becker,44,S,Female,70000.00,0,2024-07-20,10+ Miles,Lavender Bay
24589,Laura,Zhao,Laura Zhao,45,S,Female,70000.00,0,2024-03-20,10+ Miles,East Brisbane
24590,Diana,Alonso,Diana Alonso,46,M,Female,70000.00,0,2023-12-10,10+ Miles,Wollongong
24591,Derek,Pal,Derek Pal,46,S,Male,70000.00,0,2024-08-05,10+ Miles,Townsville
24592,Jay,Martinez,Jay Martinez,44,S,Male,90000.00,0,2023-12-12,10+ Miles,Findon
24593,Destiny,Watson,Destiny Watson,45,M,Female,70000.00,0,2025-01-19,10+ Miles,Sydney
24594,Franklin,Yuan,Franklin Yuan,46,M,Male,70000.00,0,2024-02-27,10+ Miles,Gold Coast
24595,Kelvin,Wu,Kelvin Wu,47,S,Male,80000.00,0,2024-04-04,10+ Miles,Lane Cove
24596,Heather,Zhao,Heather Zhao,46,M,Female,80000.00,0,2023-12-05,10+ Miles,Wollongong
24597,Lee,Dominguez,Lee Dominguez,45,S,Male,90000.00,0,2023-12-07,10+ Miles,Sydney
24598,Irma,Sherwood,Irma Sherwood,40,S,Male,100000.00,0,2023-12-04,10+ Miles,Hobart
24599,Virginia,Garcia,Virginia Garcia,40,M,Female,130000.00,4,2024-08-13,0-1 Miles,Seaford
24600,Lisa,Li,Lisa Li,41,M,Female,90000.00,0,2024-09-30,10+ Miles,Geelong
24601,Natasha,Munoz,Natasha Munoz,41,S,Female,90000.00,0,2023-12-03,10+ Miles,Geelong
24602,Preston,Garcia,Preston Garcia,47,S,Male,90000.00,0,2023-12-27,10+ Miles,North Ryde
24603,Jake,Zhu,Jake Zhu,47,S,Male,80000.00,0,2024-10-16,10+ Miles,Hervey Bay
24604,Melvin,Rai,Melvin Rai,48,M,Male,90000.00,0,2023-12-25,10+ Miles,Sydney
24605,Roger,Wang,Roger Wang,48,S,Male,100000.00,0,2023-12-13,10+ Miles,Townsville
24606,Cassie,Nath,Cassie Nath,42,M,Female,100000.00,0,2023-01-21,10+ Miles,Melton
24607,Kristine,Ruiz,Kristine Ruiz,43,S,Female,80000.00,0,2024-09-05,10+ Miles,Rockhampton
24608,Katrina,Nara,Katrina Nara,42,M,Female,110000.00,0,2023-01-15,10+ Miles,Hawthorne
24609,Jenny,Zhang,Jenny Zhang,48,M,Female,120000.00,0,2023-02-14,10+ Miles,Geelong
24610,Troy,Kapoor,Troy Kapoor,47,S,Male,130000.00,4,2024-09-10,10+ Miles,Darlinghurst
24611,Pedro,Suarez,Pedro Suarez,43,S,Male,90000.00,0,2023-02-03,10+ Miles,Cloverdale
24612,Devon,Chander,Devon Chander,50,S,Male,90000.00,0,2023-02-17,10+ Miles,Warrnambool
24613,Stacy,Serrano,Stacy Serrano,49,M,Female,100000.00,0,2023-03-16,10+ Miles,Melton
24614,Lindsey,Raje,Lindsey Raje,49,M,Female,120000.00,0,2023-03-19,10+ Miles,Seaford
24615,Dwayne,Ortega,Dwayne Ortega,49,M,Male,110000.00,0,2023-03-29,10+ Miles,Melbourne
24616,Zoe,Cook,Zoe Cook,70,M,Female,40000.00,4,2024-08-08,5-10 Miles,San Carlos
24617,Kelsey,She,Kelsey She,71,M,Female,30000.00,4,2024-05-03,1-2 Miles,Burien
24618,Brett,Gonzalez,Brett Gonzalez,66,M,Male,30000.00,4,2024-06-13,5-10 Miles,Chula Vista
24619,Shelby,Kelly,Shelby Kelly,72,S,Female,30000.00,4,2024-03-14,5-10 Miles,El Cajon
24620,Olivia,Morgan,Olivia Morgan,72,M,Female,30000.00,4,2024-10-27,5-10 Miles,Fremont
24621,Chad,Shan,Chad Shan,77,M,Male,40000.00,4,2024-05-22,5-10 Miles,Cliffside
24622,Blake,Hall,Blake Hall,83,M,Male,50000.00,3,2024-05-23,1-2 Miles,Woodburn
24623,Beth,Torres,Beth Torres,82,M,Female,60000.00,3,2025-01-13,1-2 Miles,Bellingham
24624,Allison,Murphy,Allison Murphy,82,M,Female,60000.00,3,2024-07-13,1-2 Miles,Fremont
24625,Yolanda,Nath,Yolanda Nath,82,M,Female,60000.00,3,2024-10-04,1-2 Miles,Cliffside
24626,Seth,Bryant,Seth Bryant,82,M,Male,60000.00,3,2024-08-16,10+ Miles,Lincoln Acres
24627,Eric,Edwards,Eric Edwards,80,S,Male,60000.00,3,2024-07-14,10+ Miles,Metchosin
24628,David,Walker,David Walker,80,S,Male,60000.00,3,2024-11-12,10+ Miles,Lincoln Acres
24629,Seth,Perry,Seth Perry,80,M,Male,60000.00,3,2024-05-02,1-2 Miles,Oakland
24630,Brianna,Howard,Brianna Howard,81,M,Female,60000.00,3,2024-05-29,1-2 Miles,Westminster
24631,Hannah,Powell,Hannah Powell,81,S,Female,60000.00,3,2024-11-19,10+ Miles,Colma
24632,Catherine,James,Catherine James,80,S,Female,60000.00,3,2024-06-28,1-2 Miles,Walla Walla
24633,Xavier,Cook,Xavier Cook,79,M,Male,60000.00,3,2024-06-04,1-2 Miles,W. Linn
24634,Crystal,He,Crystal He,80,M,Female,60000.00,3,2024-10-10,10+ Miles,Bremerton
24635,Gabrielle,Rogers,Gabrielle Rogers,79,S,Female,60000.00,3,2025-01-25,10+ Miles,San Gabriel
24636,Anna,Ward,Anna Ward,80,M,Female,60000.00,3,2024-11-19,10+ Miles,Lake Oswego
24637,Nathan,Flores,Nathan Flores,78,M,Male,40000.00,4,2024-11-09,10+ Miles,Shawnee
24638,Julia,Lopez,Julia Lopez,73,S,Female,40000.00,4,2024-11-04,1-2 Miles,Oakland
24639,Ian,Moore,Ian Moore,78,M,Male,50000.00,3,2024-12-01,10+ Miles,Haney
24640,Lisa,Yang,Lisa Yang,78,S,Female,50000.00,4,2024-06-18,1-2 Miles,Beverly Hills
24641,Sarah,Powell,Sarah Powell,71,M,Female,60000.00,4,2024-06-04,1-2 Miles,La Jolla
24642,Edward,Russell,Edward Russell,76,S,Male,60000.00,4,2024-08-29,10+ Miles,W. Linn
24643,Jada,Campbell,Jada Campbell,76,S,Female,60000.00,4,2024-07-07,10+ Miles,Torrance
24644,Samuel,Johnston,Samuel Johnston,76,M,Male,60000.00,4,2024-05-31,1-2 Miles,El Cajon
24645,Bryce,Murphy,Bryce Murphy,71,M,Male,60000.00,4,2024-06-26,1-2 Miles,Burien
24646,Juan,Murphy,Juan Murphy,75,M,Male,30000.00,4,2022-12-21,10+ Miles,Royal Oak
24647,Jose,Simmons,Jose Simmons,76,S,Male,30000.00,5,2024-11-01,1-2 Miles,Metchosin
24648,Amanda,King,Amanda King,70,S,Female,30000.00,5,2024-05-16,10+ Miles,Grossmont
24649,Aaron,Washington,Aaron Washington,67,M,Male,40000.00,4,2024-06-04,1-2 Miles,Metchosin
24650,Julia,Baker,Julia Baker,75,S,Female,20000.00,5,2024-09-03,1-2 Miles,Lincoln Acres
24651,Dakota,Alexander,Dakota Alexander,75,S,Male,20000.00,5,2024-06-06,10+ Miles,Olympia
24652,Luke,Butler,Luke Butler,75,S,Male,20000.00,5,2024-02-01,10+ Miles,Edmonds
24653,Victoria,Barnes,Victoria Barnes,74,M,Female,40000.00,5,2024-07-29,10+ Miles,Lynnwood
24654,Paige,Simmons,Paige Simmons,73,S,Female,40000.00,5,2024-07-10,2-5 Miles,Imperial Beach
24655,Taylor,Sanders,Taylor Sanders,73,M,Female,70000.00,5,2024-09-20,10+ Miles,Burbank
24656,Julia,Moore,Julia Moore,74,M,Female,70000.00,5,2024-05-20,2-5 Miles,Colma
24657,Alyssa,Brooks,Alyssa Brooks,73,M,Female,40000.00,2,2024-11-27,10+ Miles,Tacoma
24658,Jenna,Perez,Jenna Perez,56,M,Female,40000.00,2,2024-05-22,2-5 Miles,Tacoma
24659,Kaitlyn,Hill,Kaitlyn Hill,73,M,Female,70000.00,2,2024-09-27,2-5 Miles,Sooke
24660,Anna,Perry,Anna Perry,72,S,Female,70000.00,2,2024-02-01,2-5 Miles,West Covina
24661,Madison,Jones,Madison Jones,73,S,Female,70000.00,2,2022-12-02,2-5 Miles,Haney
24662,Arianna,Price,Arianna Price,73,S,Female,70000.00,2,2024-02-13,2-5 Miles,Spring Valley
24663,Ebony,Fernandez,Ebony Fernandez,72,S,Female,40000.00,2,2025-01-05,10+ Miles,Cliffside
24664,Ian,Washington,Ian Washington,55,M,Male,40000.00,2,2022-12-27,2-5 Miles,Langford
24665,Angela,Morgan,Angela Morgan,72,S,Female,40000.00,2,2024-07-31,10+ Miles,Newton
24666,Hannah,Martinez,Hannah Martinez,72,M,Female,40000.00,2,2022-12-14,2-5 Miles,Port Hammond
24667,Chloe,Diaz,Chloe Diaz,72,S,Female,60000.00,2,2025-01-08,10+ Miles,Seattle
24668,Katrina,Xu,Katrina Xu,72,M,Female,60000.00,2,2024-07-30,2-5 Miles,Coronado
24669,Xavier,Parker,Xavier Parker,71,M,Male,70000.00,4,2024-02-05,10+ Miles,San Gabriel
24670,Alexandria,Ross,Alexandria Ross,72,S,Female,70000.00,4,2024-03-26,10+ Miles,Santa Monica
24671,Christian,Perry,Christian Perry,65,M,Male,40000.00,2,2022-12-19,2-5 Miles,Newton
24672,Jeremy,Cook,Jeremy Cook,70,M,Male,60000.00,2,2025-01-27,10+ Miles,Tacoma
24673,Paige,Cox,Paige Cox,59,M,Female,70000.00,4,2024-03-27,1-2 Miles,Newport Beach
24674,Dylan,Kumar,Dylan Kumar,70,M,Male,70000.00,5,2024-03-07,1-2 Miles,Spring Valley
24675,Jackson,Nelson,Jackson Nelson,70,S,Male,70000.00,5,2024-03-04,10+ Miles,West Covina
24676,Jeremy,Roberts,Jeremy Roberts,70,M,Male,60000.00,2,2024-07-06,2-5 Miles,Seattle
24677,Blake,Lee,Blake Lee,64,M,Male,60000.00,2,2024-05-14,2-5 Miles,Burlingame
24678,Nathan,Long,Nathan Long,58,S,Male,60000.00,2,2024-08-12,10+ Miles,Coronado
24679,Wyatt,Hernandez,Wyatt Hernandez,70,M,Male,70000.00,4,2024-11-17,10+ Miles,Novato
24680,Thomas,Flores,Thomas Flores,69,S,Male,80000.00,3,2024-03-21,1-2 Miles,San Diego
24681,Arianna,Murphy,Arianna Murphy,70,S,Female,80000.00,3,2024-03-06,1-2 Miles,Santa Cruz
24682,Faith,Rogers,Faith Rogers,68,M,Female,60000.00,2,2024-10-24,10+ Miles,Newton
24683,Shannon,Alonso,Shannon Alonso,63,M,Male,60000.00,2,2024-07-06,2-5 Miles,Burlingame
24684,Charles,Martin,Charles Martin,69,M,Male,60000.00,2,2024-07-01,2-5 Miles,Grossmont
24685,Jordan,Kumar,Jordan Kumar,69,M,Male,60000.00,2,2024-07-23,2-5 Miles,Lincoln Acres
24686,Melissa,Murphy,Melissa Murphy,67,S,Female,70000.00,2,2025-01-23,10+ Miles,San Diego
24687,Joan,Ross,Joan Ross,67,S,Female,70000.00,2,2024-06-09,10+ Miles,Everett
24688,Ashley,Long,Ashley Long,61,M,Female,60000.00,3,2024-08-27,2-5 Miles,San Diego
24689,Sandra,Ye,Sandra Ye,46,M,Female,30000.00,0,2024-10-22,1-2 Miles,Berks
24690,Christian,Long,Christian Long,40,S,Male,20000.00,0,2024-10-23,1-2 Miles,Bottrop
24691,Meredith,Carlson,Meredith Carlson,40,M,Female,20000.00,0,2024-05-27,1-2 Miles,Hamburg
24692,Laura,He,Laura He,40,M,Female,20000.00,0,2024-12-20,1-2 Miles,Hamburg
24693,Alexandra,Rogers,Alexandra Rogers,40,S,Female,30000.00,0,2024-04-12,2-5 Miles,Saint Germain en Laye
24694,Theodore,Carlson,Theodore Carlson,41,S,Male,30000.00,0,2024-05-08,1-2 Miles,Berlin
24695,Omar,Zhou,Omar Zhou,41,S,Male,30000.00,0,2024-03-10,1-2 Miles,Saint-Denis
24696,Tasha,Xie,Tasha Xie,41,S,Female,30000.00,0,2024-09-01,1-2 Miles,Berlin
24697,Manuel,Rodriguez,Manuel Rodriguez,45,M,Male,40000.00,1,2024-10-08,0-1 Miles,London
24698,Blake,Carter,Blake Carter,47,S,Male,30000.00,0,2024-10-04,2-5 Miles,Frankfurt
24699,Rebekah,Rubio,Rebekah Rubio,47,S,Female,20000.00,0,2024-12-10,1-2 Miles,Stoke-on-Trent
24700,Gary,Alvarez,Gary Alvarez,47,S,Male,30000.00,0,2024-10-02,2-5 Miles,Les Ulis
24701,Marco,Fernandez,Marco Fernandez,41,M,Male,40000.00,1,2024-08-19,1-2 Miles,Paris
24702,Kari,Ramos,Kari Ramos,47,S,Female,40000.00,0,2024-11-02,0-1 Miles,London
24703,Jonathan,White,Jonathan White,47,M,Male,20000.00,0,2024-04-04,1-2 Miles,Stoke-on-Trent
24704,Allen,Schmidt,Allen Schmidt,42,M,Male,20000.00,0,2025-01-28,1-2 Miles,Offenbach
24705,Daniel,Shimshoni,Daniel Shimshoni,48,S,Female,30000.00,0,2024-10-18,2-5 Miles,London
24706,Virginia,Rana,Virginia Rana,48,S,Female,30000.00,0,2024-10-25,1-2 Miles,Braunschweig
24707,Shaun,Pal,Shaun Pal,47,S,Male,30000.00,0,2024-10-21,2-5 Miles,Chatou
24708,Corey,Chander,Corey Chander,42,S,Male,30000.00,0,2024-11-17,2-5 Miles,Chatou
24709,Nancy,Prasad,Nancy Prasad,42,M,Female,40000.00,1,2024-08-29,0-1 Miles,Metz
24710,Brandy,Malhotra,Brandy Malhotra,42,M,Female,40000.00,1,2024-03-13,1-2 Miles,Berlin
24711,Rebekah,Hernandez,Rebekah Hernandez,48,S,Female,40000.00,1,2024-03-13,0-1 Miles,Berlin
24712,Carly,Kumar,Carly Kumar,48,M,Female,40000.00,2,2024-11-02,1-2 Miles,Bracknell
24713,Jeremy,Brooks,Jeremy Brooks,103,S,Male,10000.00,4,2024-02-27,1-2 Miles,Chatou
24714,Whitney,Rodriguez,Whitney Rodriguez,43,S,Female,20000.00,0,2025-01-20,1-2 Miles,Esher-Molesey
24715,Kelli,Nath,Kelli Nath,49,S,Female,20000.00,0,2024-10-05,0-1 Miles,Saint-Denis
24716,Colin,Liu,Colin Liu,48,M,Male,30000.00,0,2024-09-29,1-2 Miles,Paderborn
24717,Damien,Anand,Damien Anand,49,S,Male,30000.00,0,2024-10-26,2-5 Miles,Ingolstadt
24718,Terrence,Black,Terrence Black,43,S,Male,40000.00,2,2024-04-07,1-2 Miles,Frankfurt am Main
24719,Susan,Zheng,Susan Zheng,49,M,Female,40000.00,2,2024-10-20,0-1 Miles,Hamburg
24720,Deanna,Alvarez,Deanna Alvarez,43,S,Female,40000.00,2,2024-06-04,1-2 Miles,Bracknell
24721,Mandy,Zheng,Mandy Zheng,48,M,Female,40000.00,2,2024-09-19,1-2 Miles,London
24722,Hunter,Ross,Hunter Ross,50,S,Male,40000.00,2,2024-09-17,1-2 Miles,Werne
24723,Shawna,Pal,Shawna Pal,49,M,Female,40000.00,2,2024-04-23,0-1 Miles,Stuttgart
24724,Alfredo,Gutierrez,Alfredo Gutierrez,49,M,Male,40000.00,2,2024-09-29,1-2 Miles,Paris
24725,Bailey,Young,Bailey Young,39,M,Female,40000.00,3,2024-05-05,1-2 Miles,Lake Oswego
24726,Marissa,Hughes,Marissa Hughes,45,M,Female,40000.00,3,2024-09-02,1-2 Miles,W. Linn
24727,Mallory,Jimenez,Mallory Jimenez,46,M,Female,40000.00,3,2024-12-28,1-2 Miles,Burien
24728,Julia,Diaz,Julia Diaz,45,S,Female,50000.00,0,2024-08-24,0-1 Miles,San Francisco
24729,Chase,Murphy,Chase Murphy,45,S,Male,50000.00,0,2024-05-19,0-1 Miles,Newton
24730,Anthony,Moore,Anthony Moore,44,M,Male,40000.00,4,2024-05-17,0-1 Miles,Newton
24731,Evan,Mitchell,Evan Mitchell,44,M,Male,40000.00,4,2024-12-04,0-1 Miles,Royal Oak
24732,Wyatt,Davis,Wyatt Davis,84,M,Male,30000.00,1,2024-08-05,2-5 Miles,Oregon City
24733,Luke,Flores,Luke Flores,54,S,Male,80000.00,0,2024-12-04,0-1 Miles,Langley
24734,Jack,Turner,Jack Turner,53,S,Male,80000.00,0,2024-03-17,1-2 Miles,Burien
24735,Madison,Powell,Madison Powell,54,S,Female,80000.00,0,2024-03-14,1-2 Miles,Chula Vista
24736,Savannah,Ramirez,Savannah Ramirez,66,S,Female,20000.00,3,2024-05-31,1-2 Miles,Lebanon
24737,Angela,Bailey,Angela Bailey,65,S,Female,20000.00,3,2024-04-02,1-2 Miles,Puyallup
24738,Hannah,Davis,Hannah Davis,60,M,Female,40000.00,1,2024-08-05,1-2 Miles,Glendale
24739,Dalton,Sanders,Dalton Sanders,66,M,Male,40000.00,1,2024-08-07,0-1 Miles,National City
24740,Shelby,Cooper,Shelby Cooper,64,S,Female,20000.00,3,2024-05-03,1-2 Miles,Bellingham
24741,Brittany,Perry,Brittany Perry,65,S,Female,20000.00,3,2024-01-29,0-1 Miles,Walla Walla
24742,Rachel,Ramirez,Rachel Ramirez,65,S,Female,30000.00,1,2024-03-28,1-2 Miles,El Cajon
24743,Chloe,Coleman,Chloe Coleman,64,S,Female,30000.00,2,2024-08-15,0-1 Miles,Spokane
24744,Brendan,Yuan,Brendan Yuan,64,M,Male,30000.00,2,2024-10-09,1-2 Miles,Cliffside
24745,Jennifer,Ward,Jennifer Ward,63,S,Female,30000.00,2,2024-07-25,0-1 Miles,Palo Alto
24746,Ian,Russell,Ian Russell,62,S,Male,20000.00,2,2024-02-03,1-2 Miles,Langley
24747,Dakota,Powell,Dakota Powell,62,S,Male,20000.00,2,2025-01-13,1-2 Miles,Beverly Hills
24748,Jose,Collins,Jose Collins,63,M,Male,20000.00,2,2024-02-23,0-1 Miles,Haney
24749,Marshall,Guo,Marshall Guo,46,M,Male,20000.00,2,2024-09-24,1-2 Miles,Concord
24750,Destiny,Barnes,Destiny Barnes,62,M,Female,20000.00,2,2024-10-08,1-2 Miles,Palo Alto
24751,Angela,Howard,Angela Howard,52,M,Female,30000.00,2,2024-06-28,1-2 Miles,Everett
24752,Cameron,Jackson,Cameron Jackson,61,S,Male,30000.00,2,2024-05-22,1-2 Miles,Bellingham
24753,Eduardo,Jenkins,Eduardo Jenkins,62,S,Male,30000.00,2,2024-06-06,1-2 Miles,El Cajon
24754,Haley,Rivera,Haley Rivera,56,M,Female,40000.00,1,2024-08-11,1-2 Miles,West Covina
24755,Sean,Scott,Sean Scott,62,M,Male,40000.00,1,2024-08-10,0-1 Miles,Oak Bay
24756,Carlos,Bell,Carlos Bell,56,M,Male,40000.00,1,2024-08-19,1-2 Miles,Imperial Beach
24757,Alisha,She,Alisha She,56,M,Female,40000.00,1,2022-12-25,1-2 Miles,Calgary
24758,Gabriella,Adams,Gabriella Adams,55,M,Female,40000.00,2,2024-10-06,0-1 Miles,Kirkland
24759,Brooke,Stewart,Brooke Stewart,61,S,Female,40000.00,2,2022-12-15,1-2 Miles,Vancouver
24760,Julian,Coleman,Julian Coleman,60,S,Male,40000.00,2,2024-08-12,1-2 Miles,Woodburn
24761,Lawrence,Rubio,Lawrence Rubio,61,S,Male,40000.00,2,2024-08-27,1-2 Miles,Chula Vista
24762,Warren,Xu,Warren Xu,42,S,Male,50000.00,0,2024-08-15,1-2 Miles,Burien
24763,Fernando,Hill,Fernando Hill,46,S,Male,40000.00,0,2024-04-13,0-1 Miles,Sooke
24764,Abigail,Hughes,Abigail Hughes,46,M,Female,40000.00,0,2024-08-14,1-2 Miles,Everett
24765,Morgan,Alexander,Morgan Alexander,47,S,Female,40000.00,1,2024-10-06,1-2 Miles,Seattle
24766,Christian,White,Christian White,46,M,Male,40000.00,1,2024-07-25,1-2 Miles,Tacoma
24767,Lauren,Jackson,Lauren Jackson,41,M,Female,40000.00,1,2024-08-31,0-1 Miles,Walla Walla
24768,Jordan,Ross,Jordan Ross,46,M,Male,40000.00,1,2024-04-23,0-1 Miles,Colma
24769,Brendan,Lal,Brendan Lal,41,S,Male,40000.00,1,2024-10-23,1-2 Miles,Colma
24770,Isaac,Wright,Isaac Wright,46,M,Male,60000.00,1,2024-08-02,1-2 Miles,Torrance
24771,Samuel,Harris,Samuel Harris,42,M,Male,50000.00,1,2024-03-02,1-2 Miles,Langley
24772,Greg,Russell,Greg Russell,42,M,Male,50000.00,1,2024-04-10,1-2 Miles,Novato
24773,Grace,Stewart,Grace Stewart,49,M,Female,70000.00,1,2024-04-16,1-2 Miles,Victoria
